[2026-08-01T15:48:09.659Z] GET https://fonts.gstatic.com/s/inter/v20/UcCo3FwrK3iLTcviYwYZ8UA3.woff2 → 200 (?ms, ?B)
[2026-08-01T15:48:09.659Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, ?B)
[2026-08-01T15:48:09.660Z] GET http://localhost:5173/images/headshot.jpg → 304 (2ms, ?B)
[2026-08-01T15:48:09.661Z] GET http://localhost:5173/images/cambridge-logo.png → 304 (1ms, ?B)
[2026-08-01T15:48:09.661Z] GET http://localhost:5173/images/queens-cover.png → 304 (1ms, ?B)
[2026-08-01T15:48:09.662Z] GET http://localhost:5173/images/chia-cover.png → 304 (1ms, ?B)
[2026-08-01T15:48:09.662Z] GET http://localhost:5173/images/trace-cover.jpeg → 304 (1ms, ?B)
[2026-08-01T15:48:09.662Z] GET http://localhost:5173/documents/thesis/thesis-cover.svg → 304 (1ms, ?B)
[2026-08-01T15:48:09.662Z] GET http://localhost:5173/images/tailor-cover.png → 304 (1ms, ?B)
[2026-08-01T15:48:09.662Z] GET http://localhost:5173/images/stony-brook-logo.png → 304 (1ms, ?B)
[2026-08-01T15:48:09.662Z] GET http://localhost:5173/images/hawaii-hilo-logo.jpg → 304 (2ms, ?B)
[2026-08-01T15:48:09.662Z] GET http://localhost:5173/images/cert-ibm-genai.png → 304 (3ms, ?B)
[2026-08-01T15:48:09.662Z] GET http://localhost:5173/images/cert-deeplearning-ai.png → 304 (3ms, ?B)
[2026-08-01T15:48:09.662Z] GET http://localhost:5173/images/vivansa-logo.png → 304 (3ms, ?B)
[2026-08-01T15:48:13.278Z] POST https://region1.google-analytics.com/g/collect?v=2&tid=G-2XLMZ0T77H&gtm=45je67t1v9247131075za200zd9247131075&_p=1785599288239&gcd=13l3l3l2l1l1&npa=1&dma_cps=a&dma=1&_eu=AEAAAAQ&ae=a&are=1&cid=183504548.1785599271&frm=0&ngs=1&pscdl=noapi&rcb=6&sr=1440x950&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=26.2.0&uaw=0&ul=en-us&_s=2&tag_exp=115938466~115938468~118897920~118897930~119527019~119896802&sid=1785599270&sct=1&seg=1&dl=http%3A%2F%2Flocalhost%2F&dr=http%3A%2F%2Flocalhost%3A5173%2F&dt=Kostadin%20Devedzhiev%20%E2%80%94%20Human%E2%80%93AI%20Orchestration&en=scroll&epn.percent_scrolled=90&_et=3&tfd=5156 → 204 (204ms, ?B)
[2026-08-01T15:52:59.646Z] GET http://localhost:5173/documents/thesis/thesis-cover.svg → 200 (53ms, 9099B)
[2026-08-01T15:54:45.677Z] GET http://localhost:5173/src/components/SkillPipeline.tsx?t=1785599685659 → 200 (99ms, 46516B)
[2026-08-01T15:55:20.013Z] GET http://localhost:5173/src/components/SkillCovariance.tsx?t=1785599720007 → 200 (26ms, 26601B)
[2026-08-01T15:55:46.462Z] GET http://localhost:5173/ → 200 (31ms, 2527B)
[2026-08-01T15:55:46.525Z] POST https://region1.google-analytics.com/g/collect?v=2&tid=G-2XLMZ0T77H&gtm=45je67t1v9247131075za200zd9247131075&_p=1785599288239&gcd=13l3l3l2l1l1&npa=1&dma_cps=a&dma=1&_eu=AAAAAAQ&are=1&cid=183504548.1785599271&frm=0&ngs=1&pscdl=noapi&rcb=6&sr=1440x950&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=26.2.0&uaw=0&ul=en-us&_s=3&tag_exp=115938466~115938468~118897920~118897930~119527019~119896802&sid=1785599270&sct=1&seg=1&dl=http%3A%2F%2Flocalhost%2F&dr=http%3A%2F%2Flocalhost%3A5173%2F&dt=Kostadin%20Devedzhiev%20%E2%80%94%20Human%E2%80%93AI%20Orchestration&en=user_engagement&_et=458227&tfd=280278 → pending (?ms, ?B)
[2026-08-01T15:55:46.538Z] GET http://localhost:5173/@vite/client → 200 (1ms, 178940B)
[2026-08-01T15:55:46.538Z] GET https://www.googletagmanager.com/gtag/js?id=G-2XLMZ0T77H → 200 (?ms, 489349B)
[2026-08-01T15:55:46.539Z] GET http://localhost:5173/src/main.tsx?t=1785599720007 → 200 (?ms, 1424B)
[2026-08-01T15:55:46.541Z] GET http://localhost:5173/@react-refresh → 200 (7ms, 111894B)
[2026-08-01T15:55:46.541Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 200 (7ms, 3478B)
[2026-08-01T15:55:46.546Z] GET http://localhost:5173/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=1f6a80b5 → 200 (?ms, 12375B)
[2026-08-01T15:55:46.546Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom_client.js?v=1f6a80b5 → 200 (?ms, 1946B)
[2026-08-01T15:55:46.546Z] GET http://localhost:5173/src/index.css → 200 (4ms, 5005B)
[2026-08-01T15:55:46.546Z] GET http://localhost:5173/src/App.tsx?t=1785599720007 → 200 (4ms, 22984B)
[2026-08-01T15:55:46.549Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-RY7GF66K.js?v=1f6a80b5 → 200 (?ms, 45564B)
[2026-08-01T15:55:46.549Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-G3PMV62Z.js?v=1f6a80b5 → 200 (?ms, 7968B)
[2026-08-01T15:55:46.549Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-A7TE6BYH.js?v=1f6a80b5 → 200 (?ms, 993650B)
[2026-08-01T15:55:46.549Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-GUQHL3N7.js?v=1f6a80b5 → 200 (?ms, 11879B)
[2026-08-01T15:55:46.549Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-IWOBEF4E.js?v=1f6a80b5 → 200 (?ms, 16214B)
[2026-08-01T15:55:46.550Z] GET http://localhost:5173/node_modules/.vite/deps/react.js?v=1f6a80b5 → 200 (?ms, 1024B)
[2026-08-01T15:55:46.550Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_material.js?v=1f6a80b5 → 200 (?ms, 1529410B)
[2026-08-01T15:55:46.551Z] GET http://localhost:5173/src/components/Navbar.tsx?t=1785597970902 → 200 (34ms, 23715B)
[2026-08-01T15:55:46.551Z] GET http://localhost:5173/src/components/Hero.tsx?t=1785598520686 → 200 (35ms, 58449B)
[2026-08-01T15:55:46.551Z] GET http://localhost:5173/src/components/News.tsx?t=1785598033910 → 200 (35ms, 21865B)
[2026-08-01T15:55:46.551Z] GET http://localhost:5173/src/components/CurrentWork.tsx?t=1785599720007 → 200 (35ms, 63696B)
[2026-08-01T15:55:46.551Z] GET http://localhost:5173/src/components/Projects.tsx?t=1785598053140 → 200 (35ms, 84471B)
[2026-08-01T15:55:46.551Z] GET http://localhost:5173/src/components/Publications.tsx?t=1785598030722 → 200 (35ms, 15915B)
[2026-08-01T15:55:46.554Z] GET http://localhost:5173/src/components/Education.tsx?t=1785598350508 → 200 (32ms, 29710B)
[2026-08-01T15:55:46.554Z] GET http://localhost:5173/src/components/Skills.tsx?t=1785598032660 → 200 (32ms, 19227B)
[2026-08-01T15:55:46.554Z] GET http://localhost:5173/src/components/Experience.tsx?t=1785598029464 → 200 (32ms, 30709B)
[2026-08-01T15:55:46.554Z] GET http://localhost:5173/src/components/Footer.tsx?t=1785597970902 → 200 (33ms, 23111B)
[2026-08-01T15:55:46.554Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-UY2RUKTB.js?v=1f6a80b5 → 200 (?ms, 13129B)
[2026-08-01T15:55:46.555Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-5U35SIGV.js?v=1f6a80b5 → 200 (?ms, 335110B)
[2026-08-01T15:55:46.555Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-EQCCHGRT.js?v=1f6a80b5 → 200 (?ms, 425B)
[2026-08-01T15:55:46.555Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-GSJHEFGA.js?v=1f6a80b5 → 200 (?ms, 33795B)
[2026-08-01T15:55:46.555Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-7HXCKB66.js?v=1f6a80b5 → 200 (?ms, 12731B)
[2026-08-01T15:55:46.611Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Menu.js?v=1f6a80b5 → 200 (?ms, 929B)
[2026-08-01T15:55:46.611Z] GET http://localhost:5173/src/data/content.ts?t=1785597970902 → 200 (5ms, 76359B)
[2026-08-01T15:55:46.611Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_GitHub.js?v=1f6a80b5 → 200 (1ms, 1434B)
[2026-08-01T15:55:46.612Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_LinkedIn.js?v=1f6a80b5 → 200 (?ms, 1332B)
[2026-08-01T15:55:46.612Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Code.js?v=1f6a80b5 → 200 (?ms, 964B)
[2026-08-01T15:55:46.612Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_School.js?v=1f6a80b5 → 200 (?ms, 962B)
[2026-08-01T15:55:46.612Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_material_SvgIcon.js?v=1f6a80b5 → 200 (?ms, 2745B)
[2026-08-01T15:55:46.612Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_ContentCopy.js?v=1f6a80b5 → 200 (?ms, 1046B)
[2026-08-01T15:55:46.612Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_LocationOn.js?v=1f6a80b5 → 200 (?ms, 1072B)
[2026-08-01T15:55:46.612Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Check.js?v=1f6a80b5 → 200 (?ms, 944B)
[2026-08-01T15:55:46.612Z] GET http://localhost:5173/src/components/RoutingDiagram.tsx → 200 (4ms, 43267B)
[2026-08-01T15:55:46.612Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Language.js?v=1f6a80b5 → 200 (?ms, 1680B)
[2026-08-01T15:55:46.612Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_MenuBook.js?v=1f6a80b5 → 200 (1ms, 1691B)
[2026-08-01T15:55:46.613Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Image.js?v=1f6a80b5 → 200 (?ms, 1006B)
[2026-08-01T15:55:46.613Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Slideshow.js?v=1f6a80b5 → 200 (?ms, 1014B)
[2026-08-01T15:55:46.613Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_AutoStories.js?v=1f6a80b5 → 200 (?ms, 1244B)
[2026-08-01T15:55:46.613Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_ChevronLeft.js?v=1f6a80b5 → 200 (?ms, 970B)
[2026-08-01T15:55:46.613Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_ChevronRight.js?v=1f6a80b5 → 200 (?ms, 976B)
[2026-08-01T15:55:46.613Z] GET http://localhost:5173/src/components/SectionHeader.tsx → 200 (4ms, 7675B)
[2026-08-01T15:55:46.613Z] GET http://localhost:5173/src/components/SkillCovariance.tsx?t=1785599720007 → 200 (4ms, 26601B)
[2026-08-01T15:55:46.613Z] GET http://localhost:5173/src/components/SkillPipeline.tsx?t=1785599685659 → 200 (4ms, 46516B)
[2026-08-01T15:55:46.613Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_OpenInNew.js?v=1f6a80b5 → 200 (?ms, 1040B)
[2026-08-01T15:55:46.614Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_DescriptionOutlined.js?v=1f6a80b5 → 200 (?ms, 1069B)
[2026-08-01T15:55:46.614Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_SlideshowOutlined.js?v=1f6a80b5 → 200 (?ms, 1054B)
[2026-08-01T15:55:46.614Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Article.js?v=1f6a80b5 → 200 (?ms, 1019B)
[2026-08-01T15:55:46.614Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Web.js?v=1f6a80b5 → 200 (?ms, 1006B)
[2026-08-01T15:55:46.614Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Dns.js?v=1f6a80b5 → 200 (?ms, 1138B)
[2026-08-01T15:55:46.614Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Storage.js?v=1f6a80b5 → 200 (?ms, 978B)
[2026-08-01T15:55:46.614Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_BarChart.js?v=1f6a80b5 → 200 (?ms, 949B)
[2026-08-01T15:55:46.614Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Psychology.js?v=1f6a80b5 → 200 (?ms, 1751B)
[2026-08-01T15:55:46.614Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_SmartToy.js?v=1f6a80b5 → 200 (?ms, 1243B)
[2026-08-01T15:55:46.615Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Cloud.js?v=1f6a80b5 → 200 (?ms, 1046B)
[2026-08-01T15:55:46.615Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_KeyboardArrowDown.js?v=1f6a80b5 → 200 (?ms, 1000B)
[2026-08-01T15:55:46.615Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Description.js?v=1f6a80b5 → 200 (?ms, 1039B)
[2026-08-01T15:55:46.615Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Summarize.js?v=1f6a80b5 → 200 (?ms, 1158B)
[2026-08-01T15:55:46.615Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_KeyboardArrowUp.js?v=1f6a80b5 → 200 (?ms, 991B)
[2026-08-01T15:55:46.616Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-C6WWHQR7.js?v=1f6a80b5 → 200 (?ms, 191B)
[2026-08-01T15:55:46.641Z] GET https://fonts.googleapis.com/css2?family=Space+Grotesk:wght@400;500;600;700&family=Inter:ital,opsz,wght@0,14..32,300..700;1,14..32,400&family=IBM+Plex+Mono:wght@400;500;600&display=swap → 200 (1ms, 16070B)
[2026-08-01T15:55:46.642Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F63fjptAgt5VM-kVkqdyU8n1i8q131nj-o.woff2 → 200 (1ms, ?B)
[2026-08-01T15:55:46.643Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3twJwlBFgsAXHNk.woff2 → 200 (?ms, ?B)
[2026-08-01T15:55:46.643Z] GET https://fonts.gstatic.com/s/ibmplexmono/v20/-F6qfjptAgt5VM-kVkqdyU8n3vAOwlBFgsAXHNk.woff2 → 200 (?ms, ?B)
[2026-08-01T15:55:46.643Z] GET https://fonts.gstatic.com/s/inter/v20/UcC53FwrK3iLTcvneQg7B5iqpJlhKnPCkaL5UUMbndwV.woff2 → 200 (?ms, ?B)
[2026-08-01T15:55:46.643Z] GET https://fonts.gstatic.com/s/inter/v20/UcCo3FwrK3iLTcvhYwYZ8UA3J58.woff2 → 200 (?ms, ?B)
[2026-08-01T15:55:46.643Z] GET https://fonts.gstatic.com/s/inter/v20/UcCo3FwrK3iLTcviYwYZ8UA3.woff2 → 200 (?ms, ?B)
[2026-08-01T15:55:46.644Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, ?B)
[2026-08-01T15:55:46.852Z] GET http://localhost:5173/images/headshot.jpg → 304 (1ms, ?B)
[2026-08-01T15:55:46.852Z] GET http://localhost:5173/images/cambridge-logo.png → 304 (1ms, ?B)
[2026-08-01T15:55:46.852Z] GET http://localhost:5173/images/queens-cover.png → 304 (1ms, ?B)
[2026-08-01T15:55:46.852Z] GET http://localhost:5173/images/chia-cover.png → 304 (1ms, ?B)
[2026-08-01T15:55:46.852Z] GET http://localhost:5173/images/trace-cover.jpeg → 304 (1ms, ?B)
[2026-08-01T15:55:46.852Z] GET http://localhost:5173/documents/thesis/thesis-cover.svg → 304 (1ms, ?B)
[2026-08-01T15:55:46.852Z] GET http://localhost:5173/images/tailor-cover.png → 304 (1ms, ?B)
[2026-08-01T15:55:46.852Z] GET http://localhost:5173/images/stony-brook-logo.png → 304 (1ms, ?B)
[2026-08-01T15:55:46.852Z] GET http://localhost:5173/images/hawaii-hilo-logo.jpg → 304 (1ms, ?B)
[2026-08-01T15:55:46.853Z] GET http://localhost:5173/images/cert-ibm-genai.png → 304 (?ms, ?B)
[2026-08-01T15:55:46.853Z] GET http://localhost:5173/images/cert-deeplearning-ai.png → 304 (1ms, ?B)
[2026-08-01T15:55:46.853Z] GET http://localhost:5173/images/vivansa-logo.png → 304 (1ms, ?B)
[2026-08-01T15:55:51.880Z] POST https://region1.google-analytics.com/g/collect?v=2&tid=G-2XLMZ0T77H&gtm=45je67t1v9247131075za200zd9247131075&_p=1785599746540&gcd=13l3l3l2l1l1&npa=1&dma_cps=a&dma=1&_eu=AAAAAAQ&are=1&cid=183504548.1785599271&frm=0&ngs=1&pscdl=noapi&rcb=6&sr=1440x950&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=26.2.0&uaw=0&ul=en-us&_s=1&tag_exp=115616986~115938466~115938468~118897920~118897930~119896803~120125305&sid=1785599270&sct=1&seg=1&dl=http%3A%2F%2Flocalhost%2F&dt=Kostadin%20Devedzhiev%20%E2%80%94%20Human%E2%80%93AI%20Orchestration&en=page_view&_ee=1&tfd=5419 → 204 (89ms, ?B)
[2026-08-01T15:56:07.216Z] GET http://localhost:5173/src/components/SkillPipeline.tsx?t=1785599767212 → 200 (23ms, 46394B)
[2026-08-01T15:56:50.567Z] GET http://localhost:5173/ → 200 (7ms, 2527B)
[2026-08-01T15:56:50.585Z] POST https://region1.google-analytics.com/g/collect?v=2&tid=G-2XLMZ0T77H&gtm=45je67t1v9247131075za200zd9247131075&_p=1785599746540&gcd=13l3l3l2l1l1&npa=1&dma_cps=a&dma=1&_eu=AAAAAAQ&are=1&cid=183504548.1785599271&frm=0&ngs=1&pscdl=noapi&rcb=6&sr=1440x950&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=26.2.0&uaw=0&ul=en-us&_s=2&tag_exp=115616986~115938466~115938468~118897920~118897930~119896803~120125305&sid=1785599270&sct=1&seg=1&dl=http%3A%2F%2Flocalhost%2F&dt=Kostadin%20Devedzhiev%20%E2%80%94%20Human%E2%80%93AI%20Orchestration&en=user_engagement&_et=63699&tfd=64121 → pending (?ms, ?B)
[2026-08-01T15:56:50.587Z] GET http://localhost:5173/@vite/client → 200 (2ms, 178940B)
[2026-08-01T15:56:50.588Z] GET https://www.googletagmanager.com/gtag/js?id=G-2XLMZ0T77H → 200 (?ms, 489349B)
[2026-08-01T15:56:50.588Z] GET http://localhost:5173/src/main.tsx?t=1785599767212 → 200 (?ms, 1424B)
[2026-08-01T15:56:50.589Z] GET http://localhost:5173/@react-refresh → 200 (3ms, 111894B)
[2026-08-01T15:56:50.589Z] GET http://localhost:5173/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=1f6a80b5 → 200 (?ms, 12375B)
[2026-08-01T15:56:50.589Z] GET http://localhost:5173/node_modules/.vite/deps/react-dom_client.js?v=1f6a80b5 → 200 (?ms, 1946B)
[2026-08-01T15:56:50.590Z] GET http://localhost:5173/src/index.css → 200 (2ms, 5005B)
[2026-08-01T15:56:50.590Z] GET http://localhost:5173/src/App.tsx?t=1785599767212 → 200 (2ms, 22984B)
[2026-08-01T15:56:50.590Z] GET http://localhost:5173/node_modules/vite/dist/client/env.mjs → 200 (2ms, 3478B)
[2026-08-01T15:56:50.590Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-RY7GF66K.js?v=1f6a80b5 → 200 (?ms, 45564B)
[2026-08-01T15:56:50.590Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-G3PMV62Z.js?v=1f6a80b5 → 200 (?ms, 7968B)
[2026-08-01T15:56:50.590Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-A7TE6BYH.js?v=1f6a80b5 → 200 (?ms, 993650B)
[2026-08-01T15:56:50.590Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-GUQHL3N7.js?v=1f6a80b5 → 200 (1ms, 11879B)
[2026-08-01T15:56:50.591Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-IWOBEF4E.js?v=1f6a80b5 → 200 (?ms, 16214B)
[2026-08-01T15:56:50.595Z] GET http://localhost:5173/node_modules/.vite/deps/react.js?v=1f6a80b5 → 200 (?ms, 1024B)
[2026-08-01T15:56:50.596Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_material.js?v=1f6a80b5 → 200 (?ms, 1529410B)
[2026-08-01T15:56:50.596Z] GET http://localhost:5173/src/components/Navbar.tsx?t=1785597970902 → 200 (21ms, 23715B)
[2026-08-01T15:56:50.596Z] GET http://localhost:5173/src/components/Hero.tsx?t=1785598520686 → 200 (49ms, 58449B)
[2026-08-01T15:56:50.596Z] GET http://localhost:5173/src/components/News.tsx?t=1785598033910 → 200 (49ms, 21865B)
[2026-08-01T15:56:50.596Z] GET http://localhost:5173/src/components/CurrentWork.tsx?t=1785599767212 → 200 (49ms, 63696B)
[2026-08-01T15:56:50.596Z] GET http://localhost:5173/src/components/Projects.tsx?t=1785598053140 → 200 (50ms, 84471B)
[2026-08-01T15:56:50.596Z] GET http://localhost:5173/src/components/Publications.tsx?t=1785598030722 → 200 (49ms, 15915B)
[2026-08-01T15:56:50.596Z] GET http://localhost:5173/src/components/Education.tsx?t=1785598350508 → 200 (49ms, 29710B)
[2026-08-01T15:56:50.596Z] GET http://localhost:5173/src/components/Skills.tsx?t=1785598032660 → 200 (49ms, 19227B)
[2026-08-01T15:56:50.596Z] GET http://localhost:5173/src/components/Experience.tsx?t=1785598029464 → 200 (49ms, 30709B)
[2026-08-01T15:56:50.597Z] GET http://localhost:5173/src/components/Footer.tsx?t=1785597970902 → 200 (48ms, 23111B)
[2026-08-01T15:56:50.601Z] POST https://region1.google-analytics.com/g/collect?v=2&tid=G-2XLMZ0T77H&gtm=45je67t1v9247131075za200zd9247131075&_p=1785599810584&gcd=13l3l3l2l1l1&npa=1&dma_cps=a&dma=1&_eu=AAAAAAQ&are=1&cid=183504548.1785599271&frm=0&ngs=1&pscdl=noapi&rcb=3&sr=1440x950&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=26.2.0&uaw=0&ul=en-us&_s=1&tag_exp=115616985~115938465~115938468~118897920~118897930~119527019~119896802~120222309&sid=1785599270&sct=1&seg=1&dl=http%3A%2F%2Flocalhost%2F&dt=Kostadin%20Devedzhiev%20%E2%80%94%20Human%E2%80%93AI%20Orchestration&en=page_view&_ee=1&tfd=33 → 204 (230ms, ?B)
[2026-08-01T15:56:50.616Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-UY2RUKTB.js?v=1f6a80b5 → 200 (?ms, 13129B)
[2026-08-01T15:56:50.616Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-5U35SIGV.js?v=1f6a80b5 → 200 (?ms, 335110B)
[2026-08-01T15:56:50.616Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-EQCCHGRT.js?v=1f6a80b5 → 200 (?ms, 425B)
[2026-08-01T15:56:50.617Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-GSJHEFGA.js?v=1f6a80b5 → 200 (?ms, 33795B)
[2026-08-01T15:56:50.617Z] GET http://localhost:5173/node_modules/.vite/deps/chunk-7HXCKB66.js?v=1f6a80b5 → 200 (?ms, 12731B)
[2026-08-01T15:56:50.646Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Menu.js?v=1f6a80b5 → 200 (?ms, 929B)
[2026-08-01T15:56:50.646Z] GET http://localhost:5173/src/data/content.ts?t=1785597970902 → 200 (7ms, 76359B)
[2026-08-01T15:56:50.649Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_GitHub.js?v=1f6a80b5 → 200 (1ms, 1434B)
[2026-08-01T15:56:50.650Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_LinkedIn.js?v=1f6a80b5 → 200 (?ms, 1332B)
[2026-08-01T15:56:50.650Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Code.js?v=1f6a80b5 → 200 (?ms, 964B)
[2026-08-01T15:56:50.650Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_School.js?v=1f6a80b5 → 200 (?ms, 962B)
[2026-08-01T15:56:50.650Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_material_SvgIcon.js?v=1f6a80b5 → 200 (?ms, 2745B)
[2026-08-01T15:56:50.650Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_ContentCopy.js?v=1f6a80b5 → 200 (?ms, 1046B)
[2026-08-01T15:56:50.650Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_LocationOn.js?v=1f6a80b5 → 200 (?ms, 1072B)
[2026-08-01T15:56:50.650Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Check.js?v=1f6a80b5 → 200 (?ms, 944B)
[2026-08-01T15:56:50.650Z] GET http://localhost:5173/src/components/RoutingDiagram.tsx → 200 (4ms, 43267B)
[2026-08-01T15:56:50.650Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Web.js?v=1f6a80b5 → 200 (?ms, 1006B)
[2026-08-01T15:56:50.650Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Dns.js?v=1f6a80b5 → 200 (1ms, 1138B)
[2026-08-01T15:56:50.651Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Storage.js?v=1f6a80b5 → 200 (?ms, 978B)
[2026-08-01T15:56:50.651Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_BarChart.js?v=1f6a80b5 → 200 (?ms, 949B)
[2026-08-01T15:56:50.651Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Psychology.js?v=1f6a80b5 → 200 (?ms, 1751B)
[2026-08-01T15:56:50.651Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_SmartToy.js?v=1f6a80b5 → 200 (?ms, 1243B)
[2026-08-01T15:56:50.651Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Cloud.js?v=1f6a80b5 → 200 (?ms, 1046B)
[2026-08-01T15:56:50.651Z] GET http://localhost:5173/src/components/SectionHeader.tsx → 200 (3ms, 7675B)
[2026-08-01T15:56:50.651Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_Language.js?v=1f6a80b5 → 200 (1ms, 1680B)
[2026-08-01T15:56:50.652Z] GET http://localhost:5173/node_modules/.vite/deps/@mui_icons-material_MenuBook.js?v=1f6a80b5 → 200 (?ms, 1691B)
